#,round_id,roundStartDate,result
44453,428053,1701881352813,1.42
44454,428054,1701881371447,1.41
44455,428055,1701881391475,1.16
44456,428056,1701881408679,1.04
44457,428057,1701881425793,12.25
44458,428058,1701881474680,6.9
44459,428059,1701881511634,2.33
44460,428060,1701881537789,1.28
44461,428061,1701881555841,6.96
44462,428062,1701881592714,13.8
44463,428063,1701881639553,2.1
44464,428064,1701881663327,1.3
44465,428065,1701881684304,4.97
44466,428066,1701881717076,1.67
44467,428067,1701881739146,2.31
44468,428068,1701881764047,41.78
44469,428069,1701881825173,1.16
44470,428070,1701881843777,10.28
44471,428071,1701881884732,2.93
44472,428072,1701881918971,2.46
44473,428073,1701881945845,1.61
44474,428074,1701881969970,2.95
44475,428075,1701881997680,2.47
44476,428076,1701882023537,1.08
44477,428077,1701882039970,1.38
44478,428078,1701882059067,1
44479,428079,1701882079116,1.92
44480,428080,1701882102383,18.67
44481,428081,1701882152749,2.04
44482,428082,1701882179973,2.55
44483,428083,1701882213058,1.53
44484,428084,1701882237612,3.18
44485,428085,1701882270677,2.2
44486,428086,1701882295420,1.01
44487,428087,1701882312904,1.06
44488,428088,1701882329670,1.45
44489,428089,1701882349302,4.32
44490,428090,1701882380654,29.58
44491,428091,1701882437290,1.43
44492,428092,1701882456470,1.6
44493,428093,1701882482310,2.73
44494,428094,1701882509411,2.53
44495,428095,1701882535543,2
44496,428096,1701882560789,2.52
44497,428097,1701882585260,4.55
44498,428098,1701882618483,1.76
44499,428099,1701882641114,1.38
44500,428100,1701882659441,30.61
44501,428101,1701882713407,3.26
44502,428102,1701882742606,36.76
44503,428103,1701882800012,1.72
44504,428104,1701882827701,1.05
44505,428105,1701882844382,1
44506,428106,1701882861840,1.93
44507,428107,1701882883750,2.1
44508,428108,1701882911980,42.69
44509,428109,1701882970887,1.21
44510,428110,1701882988700,5.46
44511,428111,1701883023526,1.82
44512,428112,1701883046171,22.53
44513,428113,1701883097648,2.37
44514,428114,1701883122344,1
44515,428115,1701883142932,1.29
44516,428116,1701883167176,1
44517,428117,1701883186952,3.52
44518,428118,1701883215934,4.73
44519,428119,1701883249240,2.5
44520,428120,1701883279162,1.04
44521,428121,1701883300643,2.09
44522,428122,1701883329796,6.51
44523,428123,1701883368865,1.93
44524,428124,1701883393057,1.17
44525,428125,1701883411419,1.74
44526,428126,1701883440717,2.92
44527,428127,1701883469839,1.44
44528,428128,1701883491431,1.59
44529,428129,1701883516875,1.06
44530,428130,1701883538146,3.71
44531,428131,1701883570890,21.39
44532,428132,1701883623575,9.65
44533,428133,1701883665246,1.52
44534,428134,1701883688980,20.62
44535,428135,1701883742275,1.28
44536,428136,1701883759944,1.14
44537,428137,1701883775118,2.61
44538,428138,1701883799942,1.53
44539,428139,1701883823984,1.29
44540,428140,1701883841622,1.06
44541,428141,1701883865347,1.69
44542,428142,1701883885582,4.8
44543,428143,1701883921619,60.55
44544,428144,1701883986500,1.53
44545,428145,1701884008586,4.2
44546,428146,1701884039091,9.09
44547,428147,1701884079394,1.66
44548,428148,1701884100385,1.81
44549,428149,1701884126643,1.4
44550,428150,1701884152764,1.42
44551,428151,1701884175072,2.25
44552,428152,1701884206194,2.43
44553,428153,1701884235244,1.61
44554,428154,1701884257246,1
44555,428155,1701884275963,1.37
44556,428156,1701884294409,1.62
44557,428157,1701884319044,1.87
44558,428158,1701884341760,5.99
44559,428159,1701884380618,3.46
44560,428160,1701884414032,1
44561,428161,1701884429378,1.91
44562,428162,1701884454231,2.02
44563,428163,1701884486697,1.78
44564,428164,1701884510169,1.31
44565,428165,1701884527815,1.19
44566,428166,1701884543878,1.06
44567,428167,1701884558412,1.42
44568,428168,1701884577527,1.09
44569,428169,1701884597845,209.7
44570,428170,1701884679178,1.37
44571,428171,1701884698276,1.19
44572,428172,1701884717053,1.02
44573,428173,1701884732904,2.34
44574,428174,1701884756273,113
44575,428175,1701884831004,47.74
44576,428176,1701884891649,3.17
44577,428177,1701884920437,7.18
44578,428178,1701884959471,2.64
44579,428179,1701884986772,2.04
44580,428180,1701885011084,1.39
44581,428181,1701885030518,1.82
44582,428182,1701885052585,1.12
44583,428183,1701885069901,1.54
44584,428184,1701885092390,2.3
44585,428185,1701885115895,6.86
44586,428186,1701885155883,3.99
44587,428187,1701885188206,9.25
44588,428188,1701885228912,1.78
44589,428189,1701885251600,1.32
44590,428190,1701885268939,3.12
44591,428191,1701885298999,2.15
44592,428192,1701885328401,3.86
44593,428193,1701885359054,3.13
44594,428194,1701885388028,1.84
44595,428195,1701885413602,4.34
44596,428196,1701885448465,1.56
44597,428197,1701885470786,1.39
44598,428198,1701885489602,5.46
44599,428199,1701885528427,2.69
44600,428200,1701885566533,5.19
44601,428201,1701885602505,1.09
44602,428202,1701885623602,1.6
44603,428203,1701885645232,2.42
44604,428204,1701885675180,1.35
44605,428205,1701885695789,1.16
44606,428206,1701885712303,1.38
44607,428207,1701885736864,4.07
44608,428208,1701885773986,1.36
44609,428209,1701885797913,1.85
44610,428210,1701885823149,1.39
44611,428211,1701885841862,70.29
44612,428212,1701885906419,1
44613,428213,1701885925938,1.5
44614,428214,1701885947703,1.82
44615,428215,1701885968994,1.05
44616,428216,1701885986209,13.26
44617,428217,1701886039928,1.11
44618,428218,1701886056308,2.34
44619,428219,1701886081062,1.58
44620,428220,1701886104650,1.32
44621,428221,1701886124859,10.2
44622,428222,1701886169388,1.94
44623,428223,1701886193046,2.32
44624,428224,1701886218033,1.32
44625,428225,1701886241759,2.42
44626,428226,1701886268641,3.54
44627,428227,1701886300855,1.81
44628,428228,1701886325044,15.64
44629,428229,1701886371749,4.26
44630,428230,1701886404289,4.56
44631,428231,1701886439124,1.63
44632,428232,1701886461700,1.06
44633,428233,1701886479300,1.1
44634,428234,1701886498072,1.2
44635,428235,1701886515484,1.2
44636,428236,1701886531282,1.75
44637,428237,1701886551633,4
44638,428238,1701886582125,3.6
44639,428239,1701886612649,23.13
44640,428240,1701886663788,46.3
44641,428241,1701886723575,1.25
44642,428242,1701886742868,39.24
44643,428243,1701886802937,5.36
44644,428244,1701886841057,1.08
44645,428245,1701886857047,1.16
44646,428246,1701886873770,1.17
44647,428247,1701886889526,4.84
44648,428248,1701886924329,1.22
44649,428249,1701886943714,6.54
44650,428250,1701886982526,4.04
44651,428251,1701887014632,29.91
44652,428252,1701887072854,2.21
44653,428253,1701887100704,1.24
44654,428254,1701887118696,4.65
44655,428255,1701887151247,6.05
44656,428256,1701887186734,6.29
44657,428257,1701887225864,1.5
44658,428258,1701887250473,1.32
44659,428259,1701887270817,1.12
44660,428260,1701887288645,2.47
44661,428261,1701887316358,3.15
44662,428262,1701887349093,5.41
44663,428263,1701887384135,1.21
44664,428264,1701887406628,18.74
44665,428265,1701887454507,1.27
44666,428266,1701887472865,1.98
44667,428267,1701887501538,1.85
44668,428268,1701887525163,3.42
44669,428269,1701887554789,1.45
44670,428270,1701887574420,1.95
44671,428271,1701887601873,3.03
44672,428272,1701887636739,2.48
44673,428273,1701887665602,1.27
44674,428274,1701887684330,9
44675,428275,1701887727716,1.05
44676,428276,1701887748874,1.02
44677,428277,1701887765369,2.18
44678,428278,1701887792498,6.84
44679,428279,1701887834762,14.56
44680,428280,1701887883196,1.62
44681,428281,1701887909277,22.61
44682,428282,1701887964464,2.83
44683,428283,1701888002232,3.21
44684,428284,1701888041644,1.03
44685,428285,1701888058114,1.55
44686,428286,1701888077554,1.42
44687,428287,1701888100856,1.05
44688,428288,1701888116609,1.3
44689,428289,1701888136907,1.73
44690,428290,1701888159112,3.26
44691,428291,1701888192518,1
44692,428292,1701888208857,1.4
44693,428293,1701888235828,1.83
44694,428294,1701888256959,1.06
44695,428295,1701888274799,2.03
44696,428296,1701888296800,1.1
44697,428297,1701888337449,36.73
44698,428298,1701888398681,2.9
44699,428299,1701888427280,11.03
44700,428300,1701888474308,3.36
44701,428301,1701888512224,1.25
44702,428302,1701888530018,5.2
44703,428303,1701888562599,1.44
44704,428304,1701888588621,2.11
44705,428305,1701888620955,2.88
44706,428306,1701888651707,1.23
44707,428307,1701888672112,3.21
44708,428308,1701888703782,1.26
44709,428309,1701888721835,1.34
44710,428310,1701888741993,1.84
44711,428311,1701888763424,2.16
44712,428312,1701888787374,2.02
44713,428313,1701888811870,1.04
44714,428314,1701888827441,7.59
44715,428315,1701888864798,3.06
44716,428316,1701888898753,1.21
44717,428317,1701888919341,5.73
44718,428318,1701888956790,1.29
44719,428319,1701888979019,2
44720,428320,1701889003199,20.26
44721,428321,1701889055626,37.8
44722,428322,1701889119835,1.42
44723,428323,1701889145034,1.05
44724,428324,1701889167116,1.44
44725,428325,1701889189986,2
44726,428326,1701889214264,1.75
44727,428327,1701889237491,5.26
44728,428328,1701889271269,35.47
44729,428329,1701889331056,1.04
44730,428330,1701889347663,6.85
44731,428331,1701889386661,11.8
44732,428332,1701889436238,1.63
44733,428333,1701889462141,1.92
44734,428334,1701889485395,2.3
44735,428335,1701889515441,1.36
44736,428336,1701889534347,1.48
44737,428337,1701889557223,10.98
44738,428338,1701889601139,1.6
44739,428339,1701889625720,1.46
44740,428340,1701889648949,4.36
44741,428341,1701889698375,1.97
44742,428342,1701889723701,1.23
44743,428343,1701889745917,1.24
44744,428344,1701889762536,1.98
44745,428345,1701889786279,8.27
44746,428346,1701889831733,1.5
44747,428347,1701889858101,1.03
44748,428348,1701889878511,10.47
44749,428349,1701889920744,8.28
44750,428350,1701889965859,5.62
44751,428351,1701890001131,1.49
44752,428352,1701890024200,9.56
44753,428353,1701890066102,1
44754,428354,1701890082152,1.46
44755,428355,1701890103209,1.83
44756,428356,1701890124784,2.76
44757,428357,1701890152746,33.48
44758,428358,1701890209870,2.26
44759,428359,1701890241746,2.36
44760,428360,1701890266240,2.6
44761,428361,1701890296190,4
44762,428362,1701890326995,1.21
44763,428363,1701890350618,1.24
44764,428364,1701890369611,1.43
44765,428365,1701890389663,1.03
44766,428366,1701890404666,6.78
44767,428367,1701890441247,1.52
44768,428368,1701890463218,1.03
44769,428369,1701890479788,10.39
44770,428370,1701890522392,2.81
44771,428371,1701890549277,1.01
44772,428372,1701890569219,147.4
44773,428373,1701890642272,8.06
44774,428374,1701890682985,17.79
44775,428375,1701890733782,1.65
44776,428376,1701890757811,1.71
44777,428377,1701890783761,1.35
44778,428378,1701890808772,5.21
44779,428379,1701890850804,2.02
44780,428380,1701890878844,22.51
44781,428381,1701890934906,2.45
44782,428382,1701890961407,1.07
44783,428383,1701890978437,2.13
44784,428384,1701891001593,1.71
44785,428385,1701891023192,57.18
44786,428386,1701891085833,2.68
44787,428387,1701891114526,1.63
44788,428388,1701891135274,1.08
44789,428389,1701891150636,5.58
44790,428390,1701891192244,13.48
44791,428391,1701891240117,1.31
44792,428392,1701891264652,1.57
44793,428393,1701891286193,12.12
44794,428394,1701891331314,2.5
44795,428395,1701891357658,1.66
44796,428396,1701891380585,1.09
44797,428397,1701891399823,1.25
44798,428398,1701891417595,2.13
44799,428399,1701891450153,1.69
44800,428400,1701891471231,6.38
44801,428401,1701891509413,2.13
44802,428402,1701891533824,1.02
44803,428403,1701891550317,1.27
44804,428404,1701891575701,4.63
44805,428405,1701891609322,2.2
44806,428406,1701891635696,3.49
44807,428407,1701891668572,1.33
44808,428408,1701891689559,1.95
44809,428409,1701891712972,1.2
44810,428410,1701891735035,1.76
44811,428411,1701891761410,1.16
44812,428412,1701891780242,1
44813,428413,1701891794789,3.52
44814,428414,1701891831441,25.48
44815,428415,1701891886060,1.41
44816,428416,1701891924421,4.01
44817,428417,1701891960282,3.32
44818,428418,1701891990159,1.19
44819,428419,1701892015549,1.12
44820,428420,1701892039152,1.83
44821,428421,1701892063051,3.59
44822,428422,1701892095681,3.71
44823,428423,1701892131485,5.34
44824,428424,1701892172795,14.7
44825,428425,1701892220980,11.61
44826,428426,1701892268274,2.12
44827,428427,1701892292465,1.29
44828,428428,1701892311191,1.19
44829,428429,1701892333065,1.72
44830,428430,1701892358546,1.55
44831,428431,1701892384037,16.9
44832,428432,1701892431401,1.56
44833,428433,1701892458913,1.04
44834,428434,1701892477954,2.19
44835,428435,1701892505151,23.93
44836,428436,1701892557402,1.17
44837,428437,1701892574622,1
44838,428438,1701892594391,1.13
44839,428439,1701892611111,1.75
44840,428440,1701892637548,1.45
44841,428441,1701892667855,7.22
44842,428442,1701892707255,1.07
44843,428443,1701892725182,2.6
44844,428444,1701892755811,1
44845,428445,1701892776101,2.48
44846,428446,1701892803620,1.75
44847,428447,1701892825868,9.56
44848,428448,1701892881516,2.45
44849,428449,1701892911472,1.57
44850,428450,1701892935154,1.26
44851,428451,1701892952203,1.63
44852,428452,1701892978177,3.03
44853,428453,1701893009318,1.59
44854,428454,1701893031170,1.1
44855,428455,1701893047525,2.45
44856,428456,1701893072196,1.09
44857,428457,1701893091663,1.81
44858,428458,1701893116559,1.34
44859,428459,1701893136234,3.57
44860,428460,1701893179080,1.19
44861,428461,1701893207320,1.19
44862,428462,1701893227775,1.47
44863,428463,1701893246544,1.57
44864,428464,1701893265282,4.7
44865,428465,1701893297364,1.53
44866,428466,1701893316600,1.07
44867,428467,1701893330877,2.24
44868,428468,1701893353275,1.3
44869,428469,1701893375691,1.46
44870,428470,1701893393205,1.16
44871,428471,1701893407719,1.33
44872,428472,1701893427106,2.82
44873,428473,1701893452476,1.2
44874,428474,1701893468249,3.88
44875,428475,1701893498201,1.19
44876,428476,1701893513272,2.09
44877,428477,1701893536626,1.03
44878,428478,1701893554096,2.22
44879,428479,1701893578233,1.21
44880,428480,1701893593726,1.21
44881,428481,1701893613440,1.27
44882,428482,1701893635403,1.36
44883,428483,1701893655293,1.97
44884,428484,1701893677683,1.49
44885,428485,1701893696196,4.15
44886,428486,1701893730156,28.56
44887,428487,1701893782543,1.88
44888,428488,1701893803694,1
44889,428489,1701893817404,2.19
44890,428490,1701893845429,1.08
44891,428491,1701893859709,3.14
44892,428492,1701893886551,98.37
44893,428493,1701893954438,1
44894,428494,1701893967974,1.34
44895,428495,1701893984162,2.33
44896,428496,1701894006599,1.43
44897,428497,1701894027580,1.9
44898,428498,1701894048128,1.33
44899,428499,1701894071361,1.51
44900,428500,1701894090046,1.03
44901,428501,1701894102717,5.72
44902,428502,1701894135686,2.56
44903,428503,1701894160425,6.16
44904,428504,1701894194531,1.19
44905,428505,1701894212105,1.06
44906,428506,1701894226445,6.19
44907,428507,1701894260467,2.85
44908,428508,1701894287523,3.43
44909,428509,1701894314849,1.24
44910,428510,1701894330296,1.29
44911,428511,1701894345993,1.08
44912,428512,1701894359495,1
44913,428513,1701894371993,1.64
44914,428514,1701894390535,1.73
44915,428515,1701894410336,1.01
44916,428516,1701894426315,10.22
44917,428517,1701894467589,61.94
44918,428518,1701894530969,1.74
44919,428519,1701894551890,4.32
44920,428520,1701894582275,3.59
44921,428521,1701894610140,1.14
44922,428522,1701894625433,1.34
44923,428523,1701894645652,1.77
44924,428524,1701894668844,4
44925,428525,1701894702306,1.38
44926,428526,1701894728381,1.42
44927,428527,1701894748426,2.18
44928,428528,1701894772590,1.85
44929,428529,1701894792847,2.11
44930,428530,1701894816494,1
44931,428531,1701894832836,1.62
44932,428532,1701894851931,2.07
44933,428533,1701894873781,16.7
44934,428534,1701894920445,1.26
44935,428535,1701894936137,5.3
44936,428536,1701894968269,1.18
44937,428537,1701894983631,2.96
44938,428538,1701895008800,1.02
44939,428539,1701895027542,11.45
44940,428540,1701895068893,16.57
44941,428541,1701895115048,4.54
44942,428542,1701895145968,1.16
44943,428543,1701895164833,1.19
44944,428544,1701895179152,1.17
44945,428545,1701895194828,3.25
44946,428546,1701895224316,1.1
44947,428547,1701895238654,10.11
44948,428548,1701895284053,8.41
44949,428549,1701895325903,1.8
44950,428550,1701895349700,1.06
44951,428551,1701895367306,1
44952,428552,1701895381470,2.81
44953,428553,1701895408717,1.03
44954,428554,1701895424009,1.39
44955,428555,1701895445076,3.13
44956,428556,1701895471215,3.45
44957,428557,1701895498639,4.98
44958,428558,1701895530238,1.69
44959,428559,1701895549531,1.25
44960,428560,1701895565535,22.65
44961,428561,1701895616232,1.75
44962,428562,1701895640718,1.57
44963,428563,1701895660315,11.15
44964,428564,1701895701306,2.08
44965,428565,1701895723162,1.4
44966,428566,1701895739844,2.63
44967,428567,1701895764108,1.02
44968,428568,1701895779262,1.78
44969,428569,1701895800599,1.5
44970,428570,1701895818760,1.46
44971,428571,1701895836134,1.05
44972,428572,1701895849319,1.02
44973,428573,1701895869141,1.74
44974,428574,1701895887882,4.78
44975,428575,1701895918646,2.58
44976,428576,1701895943664,1.55
44977,428577,1701895962263,1.11
44978,428578,1701895979543,1.09
44979,428579,1701895994162,1.7
44980,428580,1701896014595,1.14
44981,428581,1701896028213,1.59
44982,428582,1701896051545,2.23
44983,428583,1701896075136,1.82
44984,428584,1701896096356,5.76
44985,428585,1701896129037,1.54
44986,428586,1701896146573,2.95
44987,428587,1701896171608,4.25
44988,428588,1701896202636,1.12
44989,428589,1701896217831,1.35
44990,428590,1701896234386,1.52
44991,428591,1701896251588,1.07
44992,428592,1701896264432,13.93
44993,428593,1701896307600,4416.84
44994,428594,1701896420546,5.36
44995,428595,1701896453527,1.08
44996,428596,1701896471223,1.3
44997,428597,1701896491013,2.02
44998,428598,1701896515975,2.02
44999,428599,1701896539057,11.63
45000,428600,1701896581512,2.33
45001,428601,1701896604102,1.24
45002,428602,1701896621009,5.55
45003,428603,1701896653414,2.63
45004,428604,1701896678357,5.91
45005,428605,1701896712024,5.53
45006,428606,1701896746301,1.16
45007,428607,1701896760902,2.67
45008,428608,1701896788580,3.81
45009,428609,1701896818426,1.1
45010,428610,1701896834914,4.88
45011,428611,1701896868634,1.69
45012,428612,1701896901684,3.91
45013,428613,1701896931521,1.72
45014,428614,1701896950919,1.56
45015,428615,1701896969476,1.83
45016,428616,1701896989283,10.98
45017,428617,1701897030092,3.4
45018,428618,1701897059041,1.17
45019,428619,1701897074286,2.11
45020,428620,1701897095830,1.93
45021,428621,1701897116814,23.49
45022,428622,1701897167043,11.26
45023,428623,1701897208905,4.62
45024,428624,1701897240087,1.22
45025,428625,1701897255908,7.67
45026,428626,1701897295321,1.19
45027,428627,1701897311918,9.94
45028,428628,1701897355726,2.09
45029,428629,1701897378316,1.9
45030,428630,1701897400173,3.58
45031,428631,1701897439350,1.24
45032,428632,1701897464538,26.48
45033,428633,1701897519726,1.26
45034,428634,1701897537505,1
45035,428635,1701897553619,4.56
45036,428636,1701897586480,4.77
45037,428637,1701897619698,3.59
45038,428638,1701897648296,2.21
45039,428639,1701897674829,1.58
45040,428640,1701897694382,1.15
45041,428641,1701897710120,1.03
45042,428642,1701897725210,1.92
45043,428643,1701897746193,1.82
45044,428644,1701897767035,4.81
45045,428645,1701897799267,3.32
45046,428646,1701897830086,1.38
45047,428647,1701897849360,3.32
45048,428648,1701897878765,4.45
45049,428649,1701897910187,5.32
45050,428650,1701897943279,4.63
45051,428651,1701897974568,10.5
45052,428652,1701898016030,16.81
45053,428653,1701898062329,2.06
45054,428654,1701898097959,2.18
45055,428655,1701898125618,5.12
45056,428656,1701898157919,2.98
45057,428657,1701898185342,15.82
45058,428658,1701898231055,4.47
45059,428659,1701898262859,3.19
45060,428660,1701898295439,3.18
45061,428661,1701898322698,1.37
45062,428662,1701898342822,4.02
45063,428663,1701898374054,1.58
45064,428664,1701898394517,1.69
45065,428665,1701898415464,2.48
45066,428666,1701898440483,2.08
45067,428667,1701898467271,2.26
45068,428668,1701898490230,3.63
45069,428669,1701898519832,1.42
45070,428670,1701898539682,1.7
45071,428671,1701898559622,71.7
45072,428672,1701898623730,4.66
45073,428673,1701898656413,6.86
45074,428674,1701898693282,1.58
45075,428675,1701898713082,19.56
45076,428676,1701898761149,6.55
45077,428677,1701898802404,1.93
45078,428678,1701898826336,1.34
45079,428679,1701898844065,1.11
45080,428680,1701898861674,6.93
45081,428681,1701898898246,3.33
45082,428682,1701898929348,2.69
45083,428683,1701898955627,1.06
45084,428684,1701898971054,5.47
45085,428685,1701899004986,2.24
45086,428686,1701899029885,1
45087,428687,1701899044815,1.34
45088,428688,1701899061810,3.37
45089,428689,1701899089696,6.27
45090,428690,1701899127866,1.84
45091,428691,1701899149244,1.61
45092,428692,1701899180949,1.46
45093,428693,1701899203717,5.12
45094,428694,1701899238961,1.63
45095,428695,1701899263794,1.83
45096,428696,1701899284530,2.47
45097,428697,1701899308269,1.11
45098,428698,1701899327409,1.35
45099,428699,1701899344123,2.56
45100,428700,1701899368069,1.05
45101,428701,1701899382096,257.99
45102,428702,1701899465018,2.18
45103,428703,1701899488689,1.5
45104,428704,1701899506707,1.76
45105,428705,1701899526676,1.28
45106,428706,1701899542856,4.04
45107,428707,1701899572032,1.78
45108,428708,1701899592338,4.57
45109,428709,1701899622840,2.9
45110,428710,1701899652587,1.02
45111,428711,1701899666440,1.59
45112,428712,1701899686160,4.56
45113,428713,1701899717352,4.57
45114,428714,1701899749141,5.88
45115,428715,1701899787137,1.22
45116,428716,1701899803411,2.91
45117,428717,1701899829511,1.08
45118,428718,1701899844653,2.93
45119,428719,1701899871178,8.4
45120,428720,1701899910578,1.38
45121,428721,1701899929470,3.25
45122,428722,1701899957312,5.02
45123,428723,1701899989992,1.13
45124,428724,1701900004980,1.13
45125,428725,1701900019649,1.54
45126,428726,1701900039829,1.68
45127,428727,1701900059772,1.68
45128,428728,1701900078703,1
45129,428729,1701900091959,7.12
45130,428730,1701900127534,1.6
45131,428731,1701900146960,1.08
45132,428732,1701900160689,1.28
45133,428733,1701900176893,1.94
45134,428734,1701900197129,20.74
45135,428735,1701900245897,3.49
45136,428736,1701900273781,3.44
45137,428737,1701900300944,1.37
45138,428738,1701900317731,2.1
45139,428739,1701900340188,2.97
45140,428740,1701900365909,1
45141,428741,1701900378865,5.1
45142,428742,1701900410392,3.44
45143,428743,1701900438202,20.39
45144,428744,1701900487041,5.26
45145,428745,1701900521661,1
45146,428746,1701900534836,4.48
45147,428747,1701900568078,3.89
45148,428748,1701900596985,1.26
45149,428749,1701900613841,2.43
45150,428750,1701900636952,1.14
45151,428751,1701900651694,19.02
45152,428752,1701900698918,1.06
45153,428753,1701900714851,1.35
45154,428754,1701900732196,1.37
45155,428755,1701900748743,1.94
45156,428756,1701900769509,3.28
45157,428757,1701900796237,1.59
45158,428758,1701900814581,1.84
45159,428759,1701900834576,1.56
45160,428760,1701900852794,1.42
45161,428761,1701900870081,1.08
45162,428762,1701900883519,1.61
45163,428763,1701900901454,3.67
45164,428764,1701900928939,4.45
45165,428765,1701900958877,6.36
45166,428766,1701900993097,1.59
45167,428767,1701901013807,2.36
45168,428768,1701901036365,7.27
45169,428769,1701901072194,2.15
45170,428770,1701901098003,2.45
45171,428771,1701901124151,4.05
45172,428772,1701901153339,1.2
45173,428773,1701901168635,2.16
45174,428774,1701901190183,4.93
45175,428775,1701901221936,2.46
45176,428776,1701901246507,1.32
45177,428777,1701901264068,1.12
45178,428778,1701901278250,1.23
45179,428779,1701901293005,8.44
45180,428780,1701901330362,2.48
45181,428781,1701901360219,1.99
45182,428782,1701901392063,2.66
45183,428783,1701901418480,160.51
45184,428784,1701901491727,3
45185,428785,1701901522271,1.04
45186,428786,1701901536424,1
45187,428787,1701901549584,9
45188,428788,1701901588005,1.38
45189,428789,1701901607978,1.1
45190,428790,1701901622125,29.4
45191,428791,1701901674733,3.81
45192,428792,1701901708729,12.73
45193,428793,1701901751676,1.75
45194,428794,1701901775246,2.36
45195,428795,1701901800690,3.66
45196,428796,1701901834437,5.57
45197,428797,1701901868597,1.07
45198,428798,1701901887843,1.67
45199,428799,1701901907417,2.07
45200,428800,1701901933094,1
45201,428801,1701901949638,1.81
45202,428802,1701901970155,1.15
45203,428803,1701901986622,3.74
45204,428804,1701902014750,1.53
45205,428805,1701902034508,2.75
45206,428806,1701902060450,2.47
45207,428807,1701902085652,2.19
45208,428808,1701902108283,3.08
45209,428809,1701902137560,2.61
45210,428810,1701902163197,1.84
45211,428811,1701902186051,16.4
45212,428812,1701902234056,4.59
45213,428813,1701902265502,39.86
45214,428814,1701902322838,1.19
45215,428815,1701902340460,1.1
45216,428816,1701902356217,1.64
45217,428817,1701902374976,3.38
45218,428818,1701902404434,7.94
45219,428819,1701902442333,8.88
45220,428820,1701902483881,1.2
45221,428821,1701902502290,2.19
45222,428822,1701902524513,7.41
45223,428823,1701902561680,1.32
45224,428824,1701902581672,3.76
45225,428825,1701902610444,2.2
45226,428826,1701902635547,2.3
45227,428827,1701902658974,1.5
45228,428828,1701902674635,34.34
45229,428829,1701902730445,1.44
45230,428830,1701902750198,2.41
45231,428831,1701902774282,4.62
45232,428832,1701902805954,1.4
45233,428833,1701902828159,10.82
45234,428834,1701902870434,1.07
45235,428835,1701902886308,1.26
45236,428836,1701902902980,1.74
45237,428837,1701902923207,1.27
45238,428838,1701902940281,2.38
45239,428839,1701902963710,1.06
45240,428840,1701902979539,5.62
45241,428841,1701903013567,1.25
45242,428842,1701903030658,4.85
45243,428843,1701903062876,15.85
45244,428844,1701903110619,12.76
45245,428845,1701903154229,20.11
45246,428846,1701903206260,1.14
45247,428847,1701903222079,1.06
45248,428848,1701903236021,3.93
45249,428849,1701903264848,12.7
45250,428850,1701903309597,2.04
45251,428851,1701903333653,11.99
45252,428852,1701903377070,4.38
45253,428853,1701903408323,1.13
45254,428854,1701903424284,1.79
45255,428855,1701903444801,4.23
45256,428856,1701903483101,1
45257,428857,1701903502608,1.22
45258,428858,1701903519566,1.37
45259,428859,1701903537696,2.13
45260,428860,1701903561678,1.44
45261,428861,1701903582206,7.69
45262,428862,1701903619619,2.17
45263,428863,1701903643415,15.91
45264,428864,1701903692228,2.02
45265,428865,1701903715172,2.88
45266,428866,1701903741161,2.42
45267,428867,1701903765288,1.67
45268,428868,1701903785247,1.7
45269,428869,1701903804816,1.07
45270,428870,1701903819139,5.56
45271,428871,1701903852642,1.4
45272,428872,1701903873355,30.09
45273,428873,1701903927043,37.9
45274,428874,1701903985465,3.02
45275,428875,1701904012818,1.22
45276,428876,1701904028904,1.67
45277,428877,1701904048740,2.91
45278,428878,1701904074461,6.54
45279,428879,1701904110583,2.1
45280,428880,1701904135842,4.09
45281,428881,1701904167435,1
45282,428882,1701904182298,1.44
45283,428883,1701904200044,2.19
45284,428884,1701904222653,1.18
45285,428885,1701904241179,2.63
45286,428886,1701904266790,2.55
45287,428887,1701904291284,4.31
45288,428888,1701904322650,1.42
45289,428889,1701904341106,1.33
45290,428890,1701904358318,1
45291,428891,1701904372361,1.08
45292,428892,1701904387297,1.39
45293,428893,1701904404150,3.05
45294,428894,1701904430137,2.19
45295,428895,1701904453170,7.73
45296,428896,1701904490952,3.42
45297,428897,1701904518829,1.12
45298,428898,1701904533780,8.9
45299,428899,1701904572286,1.74
45300,428900,1701904592599,1.2
45301,428901,1701904608199,6.21
45302,428902,1701904642402,2.61
45303,428903,1701904667943,3.25
45304,428904,1701904695435,1.52
45305,428905,1701904714115,1.09
45306,428906,1701904728167,2.02
45307,428907,1701904750067,55.91
45308,428908,1701904810780,3.41
45309,428909,1701904838646,7
45310,428910,1701904874273,2.42
45311,428911,1701904897767,65.84
45312,428912,1701904960238,1.51
45313,428913,1701904979914,1.24
45314,428914,1701904995746,2.8
45315,428915,1701905021880,1.98
45316,428916,1701905044394,1.5
45317,428917,1701905063684,4.29
45318,428918,1701905093842,2.71
45319,428919,1701905119961,21.77
45320,428920,1701905169354,1.31
45321,428921,1701905187609,10.62
45322,428922,1701905228122,2.25
45323,428923,1701905251583,1.27
45324,428924,1701905270327,2.22
45325,428925,1701905292719,3.87
45326,428926,1701905321884,8.86
45327,428927,1701905360750,11.24
45328,428928,1701905402636,4.66
45329,428929,1701905433797,2.01
45330,428930,1701905455510,1.47
